,price,bedrooms,bathrooms,sqft_living,sqft_lot,waterfront,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,floors_10,floors_15,floors_20,floors_25,floors_30,floors_35,view_0,view_10,view_20,view_30,view_40,condition_10,condition_20,condition_30,condition_40,condition_50,yr_built_encoded,yr_renovated_encoded,zipcode_freq_encoded,date_10,date_20,date_30,date_40,date_50,date_60,date_70,date_80,date_90,date_100,date_110,date_120
8852,291000.0,3,2.25,1480,7200,0,7,1190.0,290,47.3037,-122.375,1830,7200,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,75,0,499,1,0,0,0,0,0,0,0,0,0,0,0
18007,458000.0,3,4.0,1390,1569,0,9,1150.0,240,47.671,-122.269,1620,1855,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,106,0,229,0,0,0,0,0,0,0,0,0,0,0,1
7077,1650000.0,4,3.25,3920,881654,0,11,3920.0,0,47.5385,-121.896,2970,112384,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,102,0,81,1,0,0,0,0,0,0,0,0,0,0,0
17086,268500.0,4,2.5,2100,4237,0,8,2100.0,0,47.3901,-122.174,2100,4575,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,106,0,274,0,0,0,0,0,1,0,0,0,0,0,0
16939,262500.0,2,1.5,1140,14373,0,7,1140.0,0,47.7354,-122.219,2140,9860,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,49,96,195,0,0,0,0,0,0,0,0,0,0,1,0
6341,490000.0,3,2.5,2040,9622,0,8,2040.0,0,47.4833,-121.8,2390,9868,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,95,0,221,0,0,0,1,0,0,0,0,0,0,0,0
16903,470000.0,4,2.0,2180,17180,0,7,2180.0,0,47.698,-121.92,1880,14043,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,77,0,124,0,0,0,0,0,0,0,1,0,0,0,0
5823,540000.0,2,1.0,1120,7500,0,7,1120.0,0,47.619,-122.096,3040,16940,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,71,0,283,0,0,0,0,0,0,1,0,0,0,0,0
8621,564000.0,5,2.25,2140,8700,0,8,1220.0,920,47.6969,-122.31,1720,6670,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,62,0,583,0,0,0,1,0,0,0,0,0,0,0,0
4718,800000.0,3,2.75,2220,4000,0,8,1700.0,520,47.617,-122.291,1800,4000,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,14,100,290,0,0,0,0,0,0,1,0,0,0,0,0
2217,564500.0,4,2.75,3100,14568,0,8,3100.0,0,47.7302,-121.974,2860,14396,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,95,0,190,0,0,0,1,0,0,0,0,0,0,0,0
6996,359500.0,3,2.5,2070,4689,0,8,2070.0,0,47.3545,-122.056,1880,4593,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,113,0,590,0,0,1,0,0,0,0,0,0,0,0,0
1484,530000.0,3,0.75,920,20412,1,6,920.0,0,47.4781,-122.49,1162,54705,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,50,0,118,0,0,0,0,0,0,0,0,0,0,0,1
14661,569500.0,4,1.0,1960,3194,0,7,1960.0,0,47.6005,-122.296,1870,4200,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,7,0,343,0,0,0,0,0,0,0,0,1,0,0,0
13823,540000.0,5,3.0,2570,5590,0,8,1580.0,990,47.7271,-122.228,2020,10500,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,109,0,545,0,0,0,0,0,0,0,0,0,1,0,0
6634,612000.0,4,2.5,2670,5974,0,8,2670.0,0,47.7122,-122.231,2140,5729,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,99,0,545,0,0,0,0,0,0,0,0,0,0,1,0
9315,209950.0,3,1.0,970,9583,0,6,970.0,0,47.3044,-122.366,970,7875,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,67,0,499,0,0,0,0,0,1,0,0,0,0,0,0
5446,880000.0,6,2.5,2640,3680,0,8,1760.0,880,47.5771,-122.38,1960,3680,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,22,0,354,0,0,0,0,0,0,1,0,0,0,0,0
21240,525000.0,1,1.5,1030,5923,0,8,1030.0,0,47.6653,-122.305,2650,5000,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,40,0,229,0,0,0,1,0,0,0,0,0,0,0,0
14849,420000.0,2,2.5,1480,1369,0,7,1480.0,0,47.676,-122.121,1390,1337,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,109,0,574,0,0,0,0,1,0,0,0,0,0,0,0
17080,988000.0,3,1.75,2190,3800,0,8,2190.0,0,47.643,-122.355,2190,3880,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,23,0,109,1,0,0,0,0,0,0,0,0,0,0,0
13091,915000.0,3,2.75,2800,9750,0,7,1400.0,1400,47.5862,-122.202,2800,9530,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,57,0,317,0,1,0,0,0,0,0,0,0,0,0,0
8563,299900.0,3,2.5,2720,6014,0,7,2720.0,0,47.3344,-122.174,2760,6537,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,102,0,351,0,0,0,0,1,0,0,0,0,0,0,0
2550,265000.0,4,1.5,1740,12728,0,7,1180.0,560,47.2808,-122.3,1830,11125,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,64,0,280,1,0,0,0,0,0,0,0,0,0,0,0
644,430000.0,3,2.5,2360,6699,0,7,2360.0,0,47.5317,-121.853,2360,4744,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,103,0,310,0,0,0,0,0,0,0,0,1,0,0,0
19334,1550000.0,3,2.5,4460,26027,0,12,4460.0,0,47.6573,-122.173,3770,26027,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,92,0,432,0,0,0,0,1,0,0,0,0,0,0,0
20109,329900.0,2,2.5,980,1021,0,8,980.0,0,47.6844,-122.387,980,1023,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,108,0,553,0,0,0,0,0,0,0,0,0,1,0,0
3471,373000.0,5,2.5,3001,5710,0,8,3001.0,0,47.3727,-122.177,2340,5980,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,106,0,548,0,0,0,0,1,0,0,0,0,0,0,0
16564,333500.0,3,1.5,2230,9120,0,7,1390.0,840,47.5008,-122.358,1420,8450,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,59,0,288,0,0,0,1,0,0,0,0,0,0,0,0
20430,659950.0,5,3.0,3010,7357,0,9,3010.0,0,47.7226,-122.33,2370,8050,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,108,0,494,0,0,0,0,0,0,0,0,0,0,0,1
2400,325000.0,3,1.0,950,4500,0,6,950.0,0,47.5273,-122.265,1140,4500,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,43,0,508,0,0,0,1,0,0,0,0,0,0,0,0
4066,565000.0,3,1.5,1540,3570,0,7,1490.0,50,47.6692,-122.325,1620,4080,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,30,0,229,0,0,0,0,0,0,0,1,0,0,0,0
4783,745000.0,3,2.0,2290,5001,0,7,1490.0,800,47.6909,-122.339,1230,5001,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,60,0,601,0,0,0,1,0,0,0,0,0,0,0,0
1860,550000.0,5,2.5,2960,9877,0,7,1480.0,1480,47.5866,-122.171,1900,9877,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,60,0,168,0,0,1,0,0,0,0,0,0,0,0,0
12526,432000.0,3,1.75,1550,8134,0,7,1550.0,0,47.6136,-122.121,1360,8000,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,59,0,283,0,0,0,1,0,0,0,0,0,0,0,0
6581,480000.0,3,2.0,1460,7860,0,7,1460.0,0,47.6233,-122.108,1850,8148,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,67,0,283,0,0,1,0,0,0,0,0,0,0,0,0
15488,560000.0,3,1.75,2000,10182,0,7,1400.0,600,47.6616,-122.175,2050,10182,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,63,0,432,0,0,0,0,0,1,0,0,0,0,0,0
13758,1712500.0,3,3.25,2940,5432,0,10,2440.0,500,47.6299,-122.354,4400,5500,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,78,0,109,0,0,0,0,0,1,0,0,0,0,0,0
3357,490000.0,3,1.0,960,5750,0,7,960.0,0,47.5689,-122.393,1520,5750,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,51,0,330,0,0,0,1,0,0,0,0,0,0,0,0
523,235000.0,4,1.5,1690,11054,0,5,1690.0,0,47.4667,-122.215,1690,9040,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,30,0,268,0,0,0,0,0,0,0,0,0,0,1,0
7861,387000.0,2,2.5,1170,1394,0,8,1170.0,0,47.6131,-122.297,1250,3136,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,101,0,290,0,0,0,0,0,0,0,0,0,1,0,0
4032,2500000.0,5,3.25,5620,12672,0,11,4140.0,1480,47.5786,-122.287,4470,8050,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,16,0,343,0,0,0,0,0,0,0,0,0,0,0,1
18846,475000.0,4,2.5,2040,16200,0,8,2040.0,0,47.7366,-121.958,2530,15389,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,97,0,190,0,0,1,0,0,0,0,0,0,0,0,0
21007,521500.0,3,2.25,1450,1619,0,8,1140.0,310,47.6076,-122.304,1580,3472,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,106,0,290,0,0,0,1,0,0,0,0,0,0,0,0
11422,589000.0,2,2.0,1850,4667,0,8,1850.0,0,47.7101,-122.014,1860,6008,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,110,0,405,0,0,0,0,1,0,0,0,0,0,0,0
10814,432500.0,3,1.75,1470,7350,0,8,1470.0,0,47.6687,-122.154,1470,7350,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,63,0,574,0,0,0,0,0,0,0,0,0,0,1,0
11147,234000.0,2,2.0,1200,3624,0,6,1200.0,0,47.349,-122.025,1360,2693,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,103,0,590,0,0,0,0,0,0,0,0,0,0,0,1
9251,660000.0,4,2.25,2010,15375,0,8,2010.0,0,47.5956,-122.174,1930,15375,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,57,0,168,0,1,0,0,0,0,0,0,0,0,0,0
20510,560000.0,3,2.5,1390,1411,0,8,1390.0,0,47.6485,-122.334,1350,1266,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,108,0,601,0,0,0,1,0,0,0,0,0,0,0,0
9459,569950.0,5,4.5,4850,40902,0,10,4850.0,0,47.3181,-122.344,1640,13503,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,101,0,499,0,0,0,0,1,0,0,0,0,0,0,0
12785,537000.0,3,1.75,1550,10050,0,7,1550.0,0,47.6345,-122.123,1720,10050,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,57,0,283,1,0,0,0,0,0,0,0,0,0,0,0
16532,407000.0,3,1.0,1140,7785,0,8,1140.0,0,47.709,-122.363,2080,10620,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,54,0,255,0,1,0,0,0,0,0,0,0,0,0,0
874,860000.0,3,2.25,3060,12095,0,10,3060.0,0,47.5611,-122.106,3060,11455,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,83,0,498,0,0,0,0,1,0,0,0,0,0,0,0
17534,368500.0,5,1.75,2810,9360,0,7,1520.0,1290,47.4361,-122.193,1770,9360,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,65,0,268,0,0,0,0,0,0,0,1,0,0,0,0
19517,525000.0,2,1.0,1510,3360,0,7,880.0,630,47.6135,-122.297,1330,3360,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,24,0,290,0,0,0,0,0,0,0,0,1,0,0,0
17291,624900.0,4,2.5,2270,11500,0,8,1540.0,730,47.7089,-122.241,2020,10918,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,67,0,545,0,1,0,0,0,0,0,0,0,0,0,0
4233,562000.0,3,2.0,3250,50529,0,8,3250.0,0,47.5849,-122.016,2370,47480,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,78,0,359,0,0,0,1,0,0,0,0,0,0,0,0
14361,775000.0,4,1.75,1890,4800,0,7,1390.0,500,47.6405,-122.367,1890,4800,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,6,0,184,0,0,0,0,0,0,0,0,0,1,0,0
308,550700.0,2,1.0,1010,5000,0,6,1010.0,0,47.6692,-122.297,1460,5000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,8,0,229,0,1,0,0,0,0,0,0,0,0,0,0
11542,690000.0,4,2.5,2740,8120,0,9,2740.0,0,47.6123,-122.006,2780,8344,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,99,0,441,0,0,0,0,0,0,0,0,0,0,0,1
20067,633000.0,4,3.5,4220,5817,0,9,2910.0,1310,47.5392,-121.862,4290,6637,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,106,0,310,0,0,0,0,0,0,0,0,0,0,0,1
12887,340000.0,3,2.5,2240,6000,0,8,2240.0,0,47.4837,-122.138,2400,6000,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,103,0,468,0,1,0,0,0,0,0,0,0,0,0,0
10909,535000.0,2,2.0,1510,5133,0,7,1510.0,0,47.6415,-122.401,1470,6000,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,39,0,317,0,0,0,0,0,0,0,0,1,0,0,0
5183,220000.0,3,1.75,1900,7680,0,7,1260.0,640,47.5081,-122.266,2000,7740,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,59,0,262,0,0,0,0,0,0,0,0,0,0,0,1
18364,260000.0,3,1.75,1670,8511,0,7,1340.0,330,47.3257,-122.276,1580,7218,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,85,0,362,0,0,0,0,0,0,0,1,0,0,0,0
20014,460940.0,4,2.5,3202,4964,0,9,3202.0,0,47.3412,-122.179,2425,4886,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,114,0,256,0,0,0,0,0,0,0,0,0,1,0,0
1926,255000.0,5,3.75,2800,9900,0,7,2800.0,0,47.319,-122.344,1700,13200,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,64,0,499,0,0,0,0,0,0,0,0,1,0,0,0
18446,270000.0,3,2.0,1820,7750,0,8,1820.0,0,47.3169,-122.352,2080,8084,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,92,0,499,1,0,0,0,0,0,0,0,0,0,0,0
10377,570000.0,3,1.75,1370,3300,0,7,1370.0,0,47.6714,-122.32,1560,3927,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,27,0,229,0,0,0,0,0,0,0,0,0,0,0,1
9984,205000.0,3,2.5,1870,3118,0,8,1870.0,0,47.3739,-122.056,1580,3601,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,93,0,590,0,0,0,0,0,0,0,0,0,0,1,0
18631,1325000.0,4,3.25,2850,4800,0,10,2700.0,150,47.6292,-122.312,2850,4800,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,5,0,269,0,0,0,0,0,0,0,1,0,0,0,0
6210,313100.0,4,2.5,2660,9030,0,7,1450.0,1210,47.4558,-122.212,1870,9030,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,77,0,268,0,0,1,0,0,0,0,0,0,0,0,0
19023,565000.0,3,1.75,2380,10450,0,8,1400.0,980,47.6409,-122.111,2150,9600,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,77,0,574,0,1,0,0,0,0,0,0,0,0,0,0
5163,485000.0,3,2.25,1570,6810,0,8,1180.0,390,47.6176,-122.044,1620,6584,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,88,0,441,0,0,1,0,0,0,0,0,0,0,0,0
16316,315000.0,3,1.0,1160,9180,0,7,1160.0,0,47.7427,-122.072,1160,10282,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,68,0,198,0,0,0,0,1,0,0,0,0,0,0,0
9060,706000.0,3,2.75,1900,6400,0,7,1410.0,490,47.6697,-122.281,1350,6400,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,42,0,229,0,0,0,0,0,1,0,0,0,0,0,0
14838,375000.0,5,1.5,2050,9360,0,7,1520.0,530,47.436,-122.195,1840,9383,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,68,0,268,0,0,0,0,0,0,0,1,0,0,0,0
13192,470000.0,4,2.75,2150,9820,0,8,1220.0,930,47.7758,-122.2,2060,9830,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,79,0,195,0,0,0,0,0,0,0,1,0,0,0,0
4303,330000.0,3,1.0,1850,5775,0,6,1740.0,110,47.5446,-122.296,1520,3578,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,28,0,186,0,0,0,0,0,0,0,0,1,0,0,0
21602,224000.0,3,1.75,1500,11968,0,6,1500.0,0,47.3095,-122.002,1320,11303,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,114,0,100,0,0,0,0,0,1,0,0,0,0,0,0
5938,515000.0,4,2.5,1850,9248,0,8,1850.0,0,47.735,-122.244,2080,8711,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,97,0,283,0,0,0,1,0,0,0,0,0,0,0,0
262,525000.0,3,2.25,2100,40510,0,10,1320.0,780,47.6154,-122.047,2380,33450,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,79,0,441,0,0,0,0,0,0,0,0,0,0,0,1
15682,371000.0,2,1.5,1110,1189,0,8,1110.0,0,47.6711,-122.377,1420,1311,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,100,0,266,0,0,0,0,0,0,0,1,0,0,0,0
9725,669000.0,4,2.75,2700,35362,0,8,2700.0,0,47.7628,-122.094,2810,35915,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,76,0,198,0,0,0,0,0,1,0,0,0,0,0,0
1093,575000.0,4,1.5,2810,7140,0,8,1490.0,1320,47.5252,-122.382,2240,6825,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,54,0,263,0,0,0,0,0,0,1,0,0,0,0,0
12444,610000.0,4,1.75,1830,29110,0,8,1230.0,600,47.5449,-122.215,3630,16488,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,90,0,282,0,0,0,0,0,1,0,0,0,0,0,0
6933,435000.0,4,2.0,1960,50112,0,7,1050.0,910,47.4353,-122.084,2340,44967,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,63,0,455,0,1,0,0,0,0,0,0,0,0,0,0
4651,125000.0,1,1.0,500,7440,0,5,500.0,0,47.5252,-122.362,1350,7440,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,28,0,335,0,0,0,0,0,0,0,0,0,1,0,0
17803,705000.0,3,2.0,1460,6250,0,7,1460.0,0,47.6693,-122.333,1690,4750,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,12,0,601,0,0,0,0,0,0,0,0,0,0,0,1
20499,760000.0,4,2.75,3980,285318,0,9,3980.0,0,47.4803,-121.795,2100,105415,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,106,0,221,0,0,0,0,0,0,0,0,0,1,0,0
7144,419900.0,4,2.5,2750,5767,0,9,2750.0,0,47.3595,-122.038,2800,5376,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,105,0,590,0,0,0,0,0,0,1,0,0,0,0,0
9027,359999.0,5,3.0,2680,9624,0,7,1870.0,810,47.3279,-122.006,1860,9921,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,95,0,100,0,1,0,0,0,0,0,0,0,0,0,0
13827,339100.0,4,2.5,2350,10655,0,8,2350.0,0,47.3284,-122.171,2210,7028,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,92,0,351,0,0,1,0,0,0,0,0,0,0,0,0
20437,344000.0,3,2.25,1250,1033,0,8,1250.0,0,47.6907,-122.343,1250,1150,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,107,0,601,1,0,0,0,0,0,0,0,0,0,0,0
14707,562000.0,5,2.25,3040,8111,0,8,3040.0,0,47.7157,-122.103,2020,8304,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,84,0,574,0,0,0,0,1,0,0,0,0,0,0,0
20790,425996.0,4,2.5,2568,5000,0,9,2568.0,0,47.2596,-122.194,2547,4500,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,114,0,351,0,0,0,1,0,0,0,0,0,0,0,0
9092,436000.0,2,1.0,1240,8100,0,7,1240.0,0,47.7326,-122.288,2790,8100,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,25,0,410,0,0,0,0,0,0,0,0,0,1,0,0
534,204000.0,3,1.0,1040,7405,0,6,1040.0,0,47.3105,-122.021,1580,7405,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,71,0,100,0,1,0,0,0,0,0,0,0,0,0,0
2419,580000.0,4,2.5,2220,7064,0,8,2220.0,0,47.5716,-122.022,2220,7451,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,88,0,321,0,0,0,0,0,1,0,0,0,0,0,0
4043,580000.0,3,1.75,1460,2800,0,7,1460.0,0,47.6779,-122.371,1220,4062,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,28,0,553,1,0,0,0,0,0,0,0,0,0,0,0
4678,736000.0,4,2.5,2290,12047,0,9,2290.0,0,47.5599,-122.105,3130,15666,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,88,0,498,0,0,0,0,1,0,0,0,0,0,0,0
2923,350000.0,4,1.0,1170,8147,0,6,1170.0,0,47.7281,-122.289,1260,8147,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,59,0,410,0,0,0,0,0,0,1,0,0,0,0,0
16003,475000.0,4,3.0,2410,8284,0,7,1210.0,1200,47.7202,-122.22,2050,7940,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,69,0,545,0,0,0,0,0,0,0,0,0,1,0,0
2251,330000.0,3,1.0,1030,7620,0,7,1030.0,0,47.5281,-122.375,1030,7560,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,53,0,354,0,0,0,0,0,0,0,1,0,0,0,0
5481,725000.0,3,1.75,1610,8613,0,7,1610.0,0,47.6527,-122.195,2010,8670,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,62,0,432,0,0,0,0,0,1,0,0,0,0,0,0
17109,712000.0,3,2.5,2375,4094,0,9,2375.0,0,47.6627,-122.086,2095,4442,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,102,0,574,0,0,0,0,0,0,1,0,0,0,0,0
16069,535000.0,4,2.5,2360,15008,0,9,1920.0,440,47.7363,-122.254,2680,15344,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,86,0,283,0,0,0,0,0,0,0,0,0,1,0,0
9824,372000.0,4,2.75,2330,14175,0,7,1800.0,530,47.4193,-122.194,1480,10125,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,80,0,274,0,0,0,0,0,0,0,0,0,0,1,0
1720,830000.0,5,3.0,3040,9601,0,9,1970.0,1070,47.5562,-122.22,3180,12390,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,68,0,282,0,0,0,0,1,0,0,0,0,0,0,0
12376,357000.0,4,2.75,2700,49428,0,9,2700.0,0,47.3168,-122.079,2728,85905,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,88,0,548,0,0,0,0,0,0,0,0,0,0,0,1
2461,1700000.0,5,5.0,4930,14649,0,11,4160.0,770,47.5829,-122.247,3030,8479,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,100,0,282,0,0,0,0,0,0,0,0,0,0,0,1
6795,472000.0,5,2.0,2030,9804,0,7,1110.0,920,47.6297,-122.114,1930,7990,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,63,0,283,0,0,0,0,0,0,0,0,0,1,0,0
8623,325000.0,1,0.75,410,8636,0,4,410.0,0,47.5077,-122.357,1190,8636,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,53,0,288,1,0,0,0,0,0,0,0,0,0,0,0
15247,465000.0,3,2.25,2670,7500,0,7,1640.0,1030,47.4608,-122.354,1970,9598,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,66,0,254,0,0,0,0,0,1,0,0,0,0,0,0
10650,415000.0,5,1.5,1900,10226,0,7,1130.0,770,47.7226,-122.227,1690,10227,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,61,0,545,0,0,0,0,1,0,0,0,0,0,0,0
12218,615000.0,3,2.5,1910,3427,0,8,1910.0,0,47.6324,-122.11,2240,3720,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,101,0,574,0,0,0,0,0,0,1,0,0,0,0,0
3340,437500.0,4,2.5,2680,7513,0,8,2680.0,0,47.4956,-122.161,2640,7243,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,98,0,468,0,0,0,0,0,0,0,0,0,0,1,0
13524,399500.0,2,1.5,1180,1722,0,8,1180.0,0,47.5626,-122.384,1490,1469,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,106,0,330,0,0,0,0,0,0,0,0,0,1,0,0
19603,282000.0,3,1.0,1250,13503,0,6,1250.0,0,47.526,-121.829,1450,13503,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,31,0,310,0,0,0,1,0,0,0,0,0,0,0,0
6062,240000.0,2,1.0,870,8400,0,7,870.0,0,47.4493,-122.282,1070,12465,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,60,0,136,0,0,0,0,0,0,0,0,0,1,0,0
15995,564000.0,3,1.75,1980,6250,0,7,1090.0,890,47.554,-122.385,1980,6250,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,263,0,0,0,0,0,1,0,0,0,0,0,0
6623,550000.0,3,1.75,1880,45738,0,8,1410.0,470,47.7662,-122.114,2340,38556,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,80,0,273,0,0,0,0,0,0,0,0,0,0,1,0
11969,249000.0,3,1.0,1090,10296,0,6,1090.0,0,47.7743,-122.26,1910,10296,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,50,0,283,0,0,0,0,0,0,0,0,0,0,0,1
18365,525000.0,3,1.75,2620,38350,0,8,1320.0,1300,47.4619,-121.991,2170,36962,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,77,0,412,0,0,0,0,1,0,0,0,0,0,0,0
7472,725000.0,4,2.5,2740,12899,0,10,2740.0,0,47.5811,-122.028,2830,9453,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,90,0,359,0,0,0,0,1,0,0,0,0,0,0,0
3693,659000.0,4,2.0,2090,10800,0,7,2090.0,0,47.5759,-122.223,2090,10800,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,51,0,282,0,0,0,0,0,0,1,0,0,0,0,0
